data_type,site_code,site,lat_dd,lon_dd,datum,precision,data_collection,date,day,month,year,shift,position,habitat,trans_n,sampleID,depth_max_m,depth_min_m,wtr_temp_c,visi_vert_m,visi_hor_m,taxon,group,cat_tax,distri_status,kingdom,phylum,class,order,family,AphiaID,abund,sample_config,area_m2,obs
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,1,DE_T1_20200311,12,6,23.5,8,9,Eucidaris_tribuloides,Ouriço,Species,NA,Animalia,Echinodermata,Echinoidea,Cidaroida,Cidaridae,396741,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,2,DE_T2_20200311,12,6,23.5,8,9,Eucidaris_tribuloides,Ouriço,Species,NA,Animalia,Echinodermata,Echinoidea,Cidaroida,Cidaridae,396741,2,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,3,DE_T3_20200311,12,6,23.5,8,9,Eucidaris_tribuloides,Ouriço,Species,NA,Animalia,Echinodermata,Echinoidea,Cidaroida,Cidaridae,396741,1,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,1,DE_T1_20200311,12,6,23.5,8,9,Lytechinus_variegatus,Ouriço,Species,NA,Animalia,Echinodermata,Echinoidea,Camarodonta,Toxopneustidae,367850,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,2,DE_T2_20200311,12,6,23.5,8,9,Lytechinus_variegatus,Ouriço,Species,NA,Animalia,Echinodermata,Echinoidea,Camarodonta,Toxopneustidae,367850,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,3,DE_T3_20200311,12,6,23.5,8,9,Lytechinus_variegatus,Ouriço,Species,NA,Animalia,Echinodermata,Echinoidea,Camarodonta,Toxopneustidae,367850,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,1,DE_T1_20200311,12,6,23.5,8,9,Arbacia_lixula,Ouriço,Species,NA,Animalia,Echinodermata,Echinoidea,Arbacioidea,Arbaciidae,124249,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,2,DE_T2_20200311,12,6,23.5,8,9,Arbacia_lixula,Ouriço,Species,NA,Animalia,Echinodermata,Echinoidea,Arbacioidea,Arbaciidae,124249,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,3,DE_T3_20200311,12,6,23.5,8,9,Arbacia_lixula,Ouriço,Species,NA,Animalia,Echinodermata,Echinoidea,Arbacioidea,Arbaciidae,124249,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,1,DE_T1_20200311,12,6,23.5,8,9,Paracentrotus_gaimardi,Ouriço,Species,NA,Animalia,Echinodermata,Echinoidea,Camarodonta,Parechinidae,513432,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,2,DE_T2_20200311,12,6,23.5,8,9,Paracentrotus_gaimardi,Ouriço,Species,NA,Animalia,Echinodermata,Echinoidea,Camarodonta,Parechinidae,513432,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,3,DE_T3_20200311,12,6,23.5,8,9,Paracentrotus_gaimardi,Ouriço,Species,NA,Animalia,Echinodermata,Echinoidea,Camarodonta,Parechinidae,513432,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,1,DE_T1_20200311,12,6,23.5,8,9,Echinometra_lucunter,Ouriço,Species,NA,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,213380,55,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,2,DE_T2_20200311,12,6,23.5,8,9,Echinometra_lucunter,Ouriço,Species,NA,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,213380,76,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,3,DE_T3_20200311,12,6,23.5,8,9,Echinometra_lucunter,Ouriço,Species,NA,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,213380,64,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,1,DE_T1_20200311,12,6,23.5,8,9,Echinaster_brasiliensis,Estrela,Species,NA,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,178747,1,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,2,DE_T2_20200311,12,6,23.5,8,9,Echinaster_brasiliensis,Estrela,Species,NA,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,178747,2,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,3,DE_T3_20200311,12,6,23.5,8,9,Echinaster_brasiliensis,Estrela,Species,NA,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,178747,1,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,1,DE_T1_20200311,12,6,23.5,8,9,Coscinasterias_tenuispina,Estrela,Species,NA,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,123795,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,2,DE_T2_20200311,12,6,23.5,8,9,Coscinasterias_tenuispina,Estrela,Species,NA,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,123795,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,3,DE_T3_20200311,12,6,23.5,8,9,Coscinasterias_tenuispina,Estrela,Species,NA,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,123795,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,1,DE_T1_20200311,12,6,23.5,8,9,Narcissia_trigonaria,Estrela,Species,NA,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,124097,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,2,DE_T2_20200311,12,6,23.5,8,9,Narcissia_trigonaria,Estrela,Species,NA,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,124097,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,3,DE_T3_20200311,12,6,23.5,8,9,Narcissia_trigonaria,Estrela,Species,NA,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,124097,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,1,DE_T1_20200311,12,6,23.5,8,9,Clypeaster_subdepressus,Bolacha_do_mar,Species,NA,Animalia,Echinodermata,Echinoidea,Clypeasteroidea,Clypeasteridae,422499,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,2,DE_T2_20200311,12,6,23.5,8,9,Clypeaster_subdepressus,Bolacha_do_mar,Species,NA,Animalia,Echinodermata,Echinoidea,Clypeasteroidea,Clypeasteridae,422499,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,3,DE_T3_20200311,12,6,23.5,8,9,Clypeaster_subdepressus,Bolacha_do_mar,Species,NA,Animalia,Echinodermata,Echinoidea,Clypeasteroidea,Clypeasteridae,422499,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,1,DE_T1_20200311,12,6,23.5,8,9,Isostichopus_badionotus,Pepino_do_mar,Species,NA,Animalia,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,367868,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,2,DE_T2_20200311,12,6,23.5,8,9,Isostichopus_badionotus,Pepino_do_mar,Species,NA,Animalia,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,367868,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,3,DE_T3_20200311,12,6,23.5,8,9,Isostichopus_badionotus,Pepino_do_mar,Species,NA,Animalia,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,367868,1,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,1,DE_T1_20200311,12,6,23.5,8,9,Holothuria_grisea,Pepino_do_mar,Species,NA,Animalia,Echinodermata,Holothuroidea,Holothuriida,Holothuriidae,732238,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,2,DE_T2_20200311,12,6,23.5,8,9,Holothuria_grisea,Pepino_do_mar,Species,NA,Animalia,Echinodermata,Holothuroidea,Holothuriida,Holothuriidae,732238,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,3,DE_T3_20200311,12,6,23.5,8,9,Holothuria_grisea,Pepino_do_mar,Species,NA,Animalia,Echinodermata,Holothuroidea,Holothuriida,Holothuriidae,732238,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,1,DE_T1_20200311,12,6,23.5,8,9,Tropiometra_carinata,Lírio_do_mar,Species,NA,Animalia,Echinodermata,Crinoidea,Comatulida,Tropiometridae,213331,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,2,DE_T2_20200311,12,6,23.5,8,9,Tropiometra_carinata,Lírio_do_mar,Species,NA,Animalia,Echinodermata,Crinoidea,Comatulida,Tropiometridae,213331,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,3,DE_T3_20200311,12,6,23.5,8,9,Tropiometra_carinata,Lírio_do_mar,Species,NA,Animalia,Echinodermata,Crinoidea,Comatulida,Tropiometridae,213331,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,1,DE_T1_20200311,12,6,23.5,8,9,Anemonia_sargassensis,Anêmona,Species,NA,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,283333,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,2,DE_T2_20200311,12,6,23.5,8,9,Anemonia_sargassensis,Anêmona,Species,NA,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,283333,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,3,DE_T3_20200311,12,6,23.5,8,9,Anemonia_sargassensis,Anêmona,Species,NA,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,283333,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,1,DE_T1_20200311,12,6,23.5,8,9,Bunodosoma_caissarum,Anêmona,Species,NA,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,283408,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,2,DE_T2_20200311,12,6,23.5,8,9,Bunodosoma_caissarum,Anêmona,Species,NA,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,283408,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,3,DE_T3_20200311,12,6,23.5,8,9,Bunodosoma_caissarum,Anêmona,Species,NA,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,283408,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,1,DE_T1_20200311,12,6,23.5,8,9,Actinostella_flosculifera,Anêmona,Species,NA,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,289355,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,2,DE_T2_20200311,12,6,23.5,8,9,Actinostella_flosculifera,Anêmona,Species,NA,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,289355,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,3,DE_T3_20200311,12,6,23.5,8,9,Actinostella_flosculifera,Anêmona,Species,NA,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,289355,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,1,DE_T1_20200311,12,6,23.5,8,9,Schizoporella_errata,Briozoario,Species,exotic_species,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,111527,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,2,DE_T2_20200311,12,6,23.5,8,9,Schizoporella_errata,Briozoario,Species,exotic_species,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,111527,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,3,DE_T3_20200311,12,6,23.5,8,9,Schizoporella_errata,Briozoario,Species,exotic_species,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,111527,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,1,DE_T1_20200311,12,6,23.5,8,9,Leptogorgia_punicea,Gorgônia,Species,NA,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,418859,6,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,2,DE_T2_20200311,12,6,23.5,8,9,Leptogorgia_punicea,Gorgônia,Species,NA,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,418859,4,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,3,DE_T3_20200311,12,6,23.5,8,9,Leptogorgia_punicea,Gorgônia,Species,NA,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,418859,9,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,1,DE_T1_20200311,12,6,23.5,8,9,Serpulidae,Poliqueta,Family,NA,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,988,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,2,DE_T2_20200311,12,6,23.5,8,9,Serpulidae,Poliqueta,Family,NA,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,988,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,3,DE_T3_20200311,12,6,23.5,8,9,Serpulidae,Poliqueta,Family,NA,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,988,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,1,DE_T1_20200311,12,6,23.5,8,9,Sabellidae,Poliqueta,Family,NA,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,985,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,2,DE_T2_20200311,12,6,23.5,8,9,Sabellidae,Poliqueta,Family,NA,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,985,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,3,DE_T3_20200311,12,6,23.5,8,9,Sabellidae,Poliqueta,Family,NA,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,985,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,1,DE_T1_20200311,12,6,23.5,8,9,Aplysia_brasiliana,Gastropoda,Species,NA,Animalia,Mollusca,Gastropoda,Aplysiida,Aplysiidae,160029,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,2,DE_T2_20200311,12,6,23.5,8,9,Aplysia_brasiliana,Gastropoda,Species,NA,Animalia,Mollusca,Gastropoda,Aplysiida,Aplysiidae,160029,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,3,DE_T3_20200311,12,6,23.5,8,9,Aplysia_brasiliana,Gastropoda,Species,NA,Animalia,Mollusca,Gastropoda,Aplysiida,Aplysiidae,160029,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,1,DE_T1_20200311,12,6,23.5,8,9,Cypraea,Gastropoda,Genus,NA,Animalia,Mollusca,Gastropoda,Littorinimorpha,Cypraeidae,205978,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,2,DE_T2_20200311,12,6,23.5,8,9,Cypraea,Gastropoda,Genus,NA,Animalia,Mollusca,Gastropoda,Littorinimorpha,Cypraeidae,205978,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,3,DE_T3_20200311,12,6,23.5,8,9,Cypraea,Gastropoda,Genus,NA,Animalia,Mollusca,Gastropoda,Littorinimorpha,Cypraeidae,205978,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,1,DE_T1_20200311,12,6,23.5,8,9,Nodipecten_nodosus,Vieira,Species,NA,Animalia,Mollusca,Bivalvia,Pectinida,Pectinidae,225252,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,2,DE_T2_20200311,12,6,23.5,8,9,Nodipecten_nodosus,Vieira,Species,NA,Animalia,Mollusca,Bivalvia,Pectinida,Pectinidae,225252,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,3,DE_T3_20200311,12,6,23.5,8,9,Nodipecten_nodosus,Vieira,Species,NA,Animalia,Mollusca,Bivalvia,Pectinida,Pectinidae,225252,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,1,DE_T1_20200311,12,6,23.5,8,9,Ophiothela_mirabilis,Ofiuroide,Species,exotic_species,Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Ophiotrichidae,244093,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,2,DE_T2_20200311,12,6,23.5,8,9,Ophiothela_mirabilis,Ofiuroide,Species,exotic_species,Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Ophiotrichidae,244093,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,3,DE_T3_20200311,12,6,23.5,8,9,Ophiothela_mirabilis,Ofiuroide,Species,exotic_species,Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Ophiotrichidae,244093,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,1,DE_T1_20200311,12,6,23.5,8,9,Tubastraea_coccinea,Anêmona,Species,exotic_species,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,291251,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,2,DE_T2_20200311,12,6,23.5,8,9,Tubastraea_coccinea,Anêmona,Species,exotic_species,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,291251,0,20m_x_2m,40,NA
B,DE,ilha_deserta,-27.27171,-48.33171,WGS84,Topo,Vitor_Picolotto-Thiago_Silveira,11/03/2020,11,3,2020,morning,Rebio_Arvoredo,rocky_shore,3,DE_T3_20200311,12,6,23.5,8,9,Tubastraea_coccinea,Anêmona,Species,exotic_species,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,291251,0,20m_x_2m,40,NA
